1.600000000000000000e+01
3.200000000000000000e+01
6.400000000000000000e+01
1.000000000000000000e+02
1.280000000000000000e+02
2.000000000000000000e+02
2.560000000000000000e+02
3.000000000000000000e+02
3.840000000000000000e+02
4.000000000000000000e+02
5.000000000000000000e+02
5.120000000000000000e+02
6.000000000000000000e+02
7.000000000000000000e+02
8.000000000000000000e+02
9.000000000000000000e+02
1.000000000000000000e+03
1.100000000000000000e+03
1.200000000000000000e+03
1.300000000000000000e+03
1.400000000000000000e+03
1.500000000000000000e+03
2.048000000000000000e+03
3.072000000000000000e+03
4.096000000000000000e+03
6.144000000000000000e+03
8.192000000000000000e+03
